gene	SRX1130454	ERX3503479	SRX1130456	SRX1130465	SRX1130457	SRX3367918	SRX7649169	SRX1130492	SRX3367919	ERX3988324	ERX3988313	SRX546032	SRX1045016	SRX1130490	SRX3154231	SRX546016	ERX3988308	SRX1130470	SRX1130460	SRX1130468	SRX4081212	SRX2349198	ERX3988309	SRX3154228	ERX3503483	SRX4520756	SRX1130452	SRX546033	SRX1735461	SRX666570	SRX1130496	SRX1130501	SRX5492850	SRX3154230	SRX1130459	SRX9029128	SRX666579	SRX807046	SRX4081213	SRX1735462	SRX546015	ERX3988323	ERX3988325	SRX546024	SRX1130506	SRX1130471	SRX1100709	SRX1130451	SRX1130504	SRX4520757	ERX3988322	SRX666577	SRX1130455	SRX2349197	SRX666576	SRX157655	SRX546017	SRX666574	SRX3154229	SRX1130491	SRX1130500	SRX1130462	SRX3367920	ERX3988312	SRX1130507	SRX1130464	SRX1130503	SRX1093014	SRX1130461	SRX1130467	ERX3503481	SRX1100710	SRX1735466	SRX3154227	SRX1735465	SRX1130463	SRX7649168	SRX8564783	SRX1130466	SRX7421974	SRX7649167	ERX3988320	SRX1130458	SRX546026	SRX1130469	SRX1130453	ERX3988310	SRX1130505	SRX1130499	SRX546025	SRX9029119	SRX1093013	SRX546034	SRX2349196	SRX2349199	SRX7649166	SRX326627	SRX1130489	SRX1093011
6424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	55.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	162.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	20.0	0.0	0.0	3474.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0	0.0	70202.0	23.0	0.0	52.0	110.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	86.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10838.0	0.0	0.0	0.0	0.0	0.0	5359.0	0.0	30.0	54.0	465.0	40919.0	0.0	0.0	0.0	42.0
6425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	55.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	59.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	167.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	21.0	0.0	0.0	3512.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0	73158.0	23.0	0.0	53.0	110.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10878.0	0.0	0.0	0.0	0.0	0.0	5411.0	0.0	30.0	55.0	477.0	42466.0	0.0	0.0	0.0	43.0
6426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	71.0	0.0	278.0	37.0	0.0	0.0	0.0	0.0	0.0	115.0	0.0	97.0	0.0	0.0	0.0	5.0	0.0	172.0	0.0	0.0	0.0	146.0	0.0	0.0	15.0	0.0	0.0	0.0	45.0	0.0	0.0	3600.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	84.0	0.0	123298.0	24.0	0.0	95.0	140.0	204.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	89.0	0.0	0.0	0.0	0.0	0.0	65.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11023.0	0.0	0.0	0.0	0.0	0.0	5537.0	0.0	32.0	72.0	619.0	79829.0	0.0	0.0	0.0	45.0
6427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	75.0	0.0	289.0	39.0	0.0	0.0	0.0	0.0	0.0	123.0	0.0	102.0	0.0	0.0	0.0	5.0	0.0	202.0	0.0	0.0	0.0	154.0	0.0	0.0	17.0	0.0	0.0	0.0	47.0	0.0	0.0	3649.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91.0	0.0	125450.0	25.0	0.0	95.0	154.0	212.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91.0	0.0	0.0	0.0	0.0	0.0	72.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11075.0	0.0	0.0	0.0	0.0	0.0	5583.0	0.0	32.0	74.0	632.0	82150.0	0.0	0.0	0.0	45.0
6428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	75.0	0.0	291.0	36.0	0.0	0.0	0.0	0.0	0.0	121.0	0.0	103.0	0.0	0.0	0.0	10.0	0.0	204.0	0.0	0.0	0.0	155.0	0.0	0.0	28.0	0.0	0.0	0.0	48.0	0.0	0.0	3706.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	92.0	0.0	126330.0	25.0	0.0	100.0	168.0	213.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93.0	0.0	0.0	0.0	0.0	0.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11121.0	0.0	0.0	0.0	0.0	0.0	5641.0	0.0	33.0	105.0	629.0	82565.0	0.0	0.0	0.0	47.0
6429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	77.0	0.0	291.0	37.0	0.0	0.0	0.0	0.0	0.0	122.0	0.0	104.0	0.0	0.0	0.0	11.0	0.0	206.0	0.0	0.0	0.0	156.0	0.0	0.0	42.0	0.0	0.0	0.0	48.0	0.0	0.0	3712.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	103.0	0.0	126854.0	25.0	0.0	100.0	174.0	214.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	94.0	0.0	0.0	0.0	0.0	0.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11139.0	0.0	0.0	0.0	0.0	0.0	5663.0	0.0	34.0	105.0	634.0	82729.0	0.0	0.0	0.0	47.0
6430	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	77.0	0.0	292.0	37.0	0.0	0.0	0.0	0.0	0.0	122.0	0.0	104.0	0.0	0.0	0.0	11.0	0.0	206.0	0.0	0.0	0.0	156.0	0.0	0.0	43.0	0.0	0.0	0.0	46.0	0.0	0.0	3715.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	103.0	0.0	126877.0	25.0	0.0	100.0	175.0	214.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	94.0	0.0	0.0	0.0	0.0	0.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11148.0	0.0	0.0	0.0	0.0	0.0	5685.0	0.0	34.0	106.0	634.0	82527.0	0.0	0.0	0.0	47.0
6431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	77.0	0.0	292.0	37.0	0.0	0.0	0.0	0.0	0.0	122.0	0.0	104.0	0.0	0.0	0.0	11.0	0.0	206.0	0.0	0.0	0.0	156.0	0.0	0.0	43.0	0.0	0.0	0.0	46.0	0.0	0.0	3735.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	103.0	0.0	127014.0	25.0	0.0	101.0	177.0	214.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	94.0	0.0	0.0	0.0	0.0	0.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11171.0	0.0	0.0	0.0	0.0	0.0	5713.0	0.0	34.0	115.0	634.0	82473.0	0.0	0.0	0.0	47.0
6432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	82.0	0.0	292.0	37.0	0.0	0.0	0.0	0.0	0.0	124.0	0.0	104.0	0.0	0.0	0.0	12.0	0.0	206.0	0.0	0.0	0.0	156.0	0.0	0.0	44.0	0.0	0.0	0.0	46.0	0.0	0.0	3734.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	103.0	0.0	127021.0	25.0	0.0	100.0	177.0	214.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	94.0	0.0	0.0	0.0	0.0	0.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11179.0	0.0	0.0	0.0	0.0	0.0	5711.0	0.0	34.0	116.0	634.0	82345.0	0.0	0.0	0.0	47.0
6433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	80.0	0.0	292.0	37.0	0.0	0.0	0.0	0.0	0.0	124.0	0.0	104.0	0.0	0.0	0.0	12.0	0.0	206.0	0.0	0.0	0.0	156.0	0.0	0.0	44.0	0.0	0.0	0.0	46.0	0.0	0.0	3734.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	103.0	0.0	126963.0	25.0	0.0	98.0	177.0	214.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	94.0	0.0	0.0	0.0	0.0	0.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11178.0	0.0	0.0	0.0	0.0	0.0	5704.0	0.0	34.0	113.0	629.0	82019.0	0.0	0.0	0.0	47.0
6434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	83.0	0.0	292.0	37.0	0.0	0.0	0.0	0.0	0.0	124.0	0.0	104.0	0.0	0.0	0.0	12.0	0.0	206.0	0.0	0.0	0.0	156.0	0.0	0.0	44.0	0.0	0.0	0.0	45.0	0.0	0.0	3782.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	103.0	0.0	127000.0	25.0	0.0	99.0	177.0	214.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	94.0	0.0	0.0	0.0	0.0	0.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11207.0	0.0	0.0	0.0	0.0	0.0	5735.0	0.0	34.0	113.0	630.0	81922.0	0.0	0.0	0.0	47.0
6435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	81.0	0.0	292.0	37.0	0.0	0.0	0.0	0.0	0.0	124.0	0.0	104.0	0.0	0.0	0.0	12.0	0.0	206.0	0.0	0.0	0.0	156.0	0.0	0.0	44.0	0.0	0.0	0.0	45.0	0.0	0.0	3834.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	103.0	0.0	126981.0	25.0	0.0	98.0	178.0	214.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	89.0	0.0	0.0	0.0	0.0	0.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11243.0	0.0	0.0	0.0	0.0	0.0	5777.0	0.0	33.0	113.0	630.0	81390.0	0.0	0.0	0.0	46.0
6436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	87.0	0.0	292.0	36.0	0.0	0.0	0.0	0.0	0.0	128.0	0.0	104.0	0.0	0.0	0.0	17.0	0.0	206.0	0.0	0.0	0.0	156.0	0.0	0.0	44.0	0.0	0.0	0.0	45.0	0.0	0.0	3840.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	103.0	0.0	127091.0	25.0	0.0	98.0	178.0	214.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	75.0	0.0	0.0	0.0	0.0	0.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11245.0	0.0	0.0	0.0	0.0	0.0	5782.0	0.0	31.0	122.0	632.0	81397.0	0.0	0.0	0.0	44.0
6437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	89.0	0.0	292.0	38.0	0.0	0.0	0.0	0.0	0.0	137.0	0.0	104.0	0.0	0.0	0.0	24.0	0.0	202.0	0.0	0.0	0.0	156.0	0.0	0.0	44.0	0.0	0.0	0.0	47.0	0.0	0.0	3857.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	103.0	0.0	127222.0	25.0	0.0	105.0	178.0	214.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68.0	0.0	0.0	0.0	0.0	0.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11280.0	0.0	0.0	0.0	0.0	0.0	5801.0	0.0	27.0	143.0	635.0	81436.0	0.0	0.0	0.0	40.0
6438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	86.0	0.0	292.0	38.0	0.0	0.0	0.0	0.0	0.0	138.0	0.0	104.0	0.0	0.0	0.0	23.0	0.0	200.0	0.0	0.0	0.0	156.0	0.0	0.0	44.0	0.0	0.0	0.0	47.0	0.0	0.0	3872.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	102.0	0.0	127284.0	23.0	0.0	104.0	178.0	214.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.0	0.0	0.0	0.0	0.0	0.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11329.0	0.0	0.0	0.0	0.0	0.0	5811.0	0.0	25.0	143.0	631.0	81346.0	0.0	0.0	0.0	38.0
6439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	85.0	0.0	292.0	38.0	0.0	0.0	0.0	0.0	0.0	138.0	0.0	104.0	0.0	0.0	0.0	23.0	0.0	200.0	0.0	0.0	0.0	156.0	0.0	0.0	44.0	0.0	0.0	0.0	47.0	0.0	0.0	3866.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	102.0	0.0	127211.0	23.0	0.0	104.0	178.0	214.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11305.0	0.0	0.0	0.0	0.0	0.0	5791.0	0.0	24.0	143.0	625.0	81227.0	0.0	0.0	0.0	35.0
6440	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	85.0	0.0	292.0	38.0	0.0	0.0	0.0	0.0	0.0	138.0	0.0	104.0	0.0	0.0	0.0	23.0	0.0	200.0	0.0	0.0	0.0	156.0	0.0	0.0	44.0	0.0	0.0	0.0	47.0	0.0	0.0	3887.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	102.0	0.0	127202.0	23.0	0.0	105.0	179.0	214.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11324.0	0.0	0.0	0.0	0.0	0.0	5800.0	0.0	23.0	143.0	622.0	81231.0	0.0	0.0	0.0	35.0
6441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	82.0	0.0	292.0	38.0	0.0	0.0	0.0	0.0	0.0	138.0	0.0	104.0	0.0	0.0	0.0	23.0	0.0	200.0	0.0	0.0	0.0	156.0	0.0	0.0	44.0	0.0	0.0	0.0	47.0	0.0	0.0	3890.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	102.0	0.0	127126.0	23.0	0.0	106.0	179.0	214.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11323.0	0.0	0.0	0.0	0.0	0.0	5801.0	0.0	21.0	144.0	619.0	81200.0	0.0	0.0	0.0	35.0
6442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	63.0	0.0	292.0	38.0	0.0	0.0	0.0	0.0	0.0	139.0	0.0	104.0	0.0	0.0	0.0	23.0	0.0	196.0	0.0	0.0	0.0	156.0	0.0	0.0	43.0	0.0	0.0	0.0	47.0	0.0	0.0	3893.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	102.0	0.0	126801.0	22.0	0.0	106.0	177.0	214.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11317.0	0.0	0.0	0.0	0.0	0.0	5804.0	0.0	20.0	144.0	602.0	80612.0	0.0	0.0	0.0	34.0
6443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	60.0	0.0	292.0	38.0	0.0	0.0	0.0	0.0	0.0	140.0	0.0	104.0	0.0	0.0	0.0	26.0	0.0	196.0	0.0	0.0	0.0	156.0	0.0	0.0	43.0	0.0	0.0	0.0	47.0	0.0	0.0	3904.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	102.0	0.0	126500.0	22.0	0.0	109.0	177.0	214.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11339.0	0.0	0.0	0.0	0.0	0.0	5838.0	0.0	20.0	152.0	595.0	80548.0	0.0	0.0	0.0	33.0
6444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	60.0	0.0	292.0	38.0	0.0	0.0	0.0	0.0	0.0	144.0	0.0	104.0	0.0	0.0	0.0	30.0	0.0	194.0	0.0	0.0	0.0	156.0	0.0	0.0	43.0	0.0	0.0	0.0	47.0	0.0	0.0	3914.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	102.0	0.0	125711.0	22.0	0.0	110.0	177.0	214.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11356.0	0.0	0.0	0.0	0.0	0.0	5888.0	0.0	19.0	158.0	589.0	80214.0	0.0	0.0	0.0	32.0
6445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	62.0	0.0	292.0	37.0	0.0	0.0	0.0	0.0	0.0	150.0	0.0	104.0	0.0	0.0	0.0	35.0	0.0	190.0	0.0	0.0	0.0	156.0	0.0	0.0	43.0	0.0	0.0	0.0	47.0	0.0	0.0	3904.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	0.0	117898.0	21.0	0.0	112.0	179.0	214.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11307.0	0.0	0.0	0.0	0.0	0.0	5881.0	0.0	19.0	171.0	578.0	76733.0	0.0	0.0	0.0	30.0
6446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	52.0	0.0	266.0	37.0	0.0	0.0	0.0	0.0	0.0	138.0	0.0	102.0	0.0	0.0	0.0	34.0	0.0	168.0	0.0	0.0	0.0	155.0	0.0	0.0	42.0	0.0	0.0	0.0	45.0	0.0	0.0	3915.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	98.0	0.0	105328.0	12.0	0.0	109.0	169.0	207.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11177.0	0.0	0.0	0.0	0.0	0.0	5920.0	0.0	18.0	170.0	532.0	72043.0	0.0	0.0	0.0	28.0
6447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	51.0	0.0	239.0	33.0	0.0	0.0	0.0	0.0	0.0	123.0	0.0	92.0	0.0	0.0	0.0	34.0	0.0	25.0	0.0	0.0	0.0	140.0	0.0	0.0	38.0	0.0	0.0	0.0	37.0	0.0	0.0	2422.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91.0	0.0	101381.0	2.0	0.0	94.0	145.0	195.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8896.0	0.0	0.0	0.0	0.0	0.0	4286.0	0.0	16.0	164.0	401.0	63752.0	0.0	0.0	0.0	17.0
6448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	195.0	50.0	0.0	93.0	71.0	0.0	0.0	0.0	0.0	0.0	269.0	0.0	34.0	0.0	0.0	0.0	216.0	0.0	18.0	0.0	0.0	0.0	42.0	0.0	0.0	9.0	0.0	0.0	0.0	91.0	0.0	0.0	2380.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90.0	0.0	98616.0	2.0	0.0	145.0	156.0	81.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8536.0	0.0	0.0	0.0	0.0	0.0	4249.0	0.0	1.0	838.0	363.0	62686.0	0.0	0.0	0.0	1.0
6449	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	199.0	48.0	0.0	53.0	70.0	0.0	0.0	0.0	0.0	0.0	266.0	0.0	11.0	0.0	0.0	0.0	217.0	0.0	11.0	0.0	0.0	0.0	24.0	0.0	0.0	6.0	0.0	0.0	0.0	86.0	0.0	0.0	2289.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91.0	0.0	86343.0	2.0	0.0	144.0	154.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8215.0	0.0	0.0	0.0	0.0	0.0	4154.0	0.0	0.0	845.0	327.0	56379.0	0.0	0.0	0.0	0.0
6450	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	199.0	49.0	0.0	33.0	66.0	0.0	0.0	0.0	0.0	0.0	258.0	0.0	8.0	0.0	0.0	0.0	217.0	0.0	11.0	0.0	0.0	0.0	11.0	0.0	0.0	5.0	0.0	0.0	0.0	83.0	0.0	0.0	2217.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88.0	0.0	77552.0	2.0	0.0	139.0	149.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7902.0	0.0	0.0	0.0	0.0	0.0	4050.0	0.0	0.0	844.0	308.0	51991.0	0.0	0.0	0.0	0.0
6451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	202.0	50.0	0.0	1.0	64.0	0.0	0.0	0.0	0.0	0.0	251.0	0.0	1.0	0.0	0.0	0.0	217.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	78.0	0.0	0.0	1941.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88.0	0.0	64732.0	0.0	0.0	125.0	140.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6851.0	0.0	0.0	0.0	0.0	0.0	3686.0	0.0	0.0	842.0	254.0	43262.0	0.0	0.0	0.0	0.0
6452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	202.0	51.0	0.0	0.0	58.0	0.0	0.0	0.0	0.0	0.0	239.0	0.0	0.0	0.0	0.0	0.0	217.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73.0	0.0	0.0	1816.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	86.0	0.0	56849.0	0.0	0.0	116.0	134.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6274.0	0.0	0.0	0.0	0.0	0.0	3493.0	0.0	0.0	840.0	219.0	38719.0	0.0	0.0	0.0	0.0
6453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	203.0	51.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0	0.0	0.0	0.0	0.0	217.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.0	0.0	0.0	1993.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.0	0.0	49461.0	0.0	0.0	109.0	119.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5367.0	0.0	0.0	0.0	0.0	0.0	3468.0	0.0	0.0	834.0	152.0	33576.0	0.0	0.0	0.0	0.0
6454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	201.0	47.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0	222.0	0.0	0.0	0.0	0.0	0.0	217.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71.0	0.0	0.0	1707.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	38385.0	0.0	0.0	105.0	101.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4657.0	0.0	0.0	0.0	0.0	0.0	3098.0	0.0	0.0	832.0	135.0	25615.0	0.0	0.0	0.0	0.0
6455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	202.0	53.0	0.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0	219.0	0.0	0.0	0.0	0.0	0.0	217.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69.0	0.0	0.0	1442.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	28741.0	0.0	0.0	104.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3620.0	0.0	0.0	0.0	0.0	0.0	2662.0	0.0	0.0	823.0	120.0	19919.0	0.0	0.0	0.0	0.0
